,timestamp,capital
0,2021-10-01,20.0
1,2021-10-04,20.0
2,2021-10-05,20.0
3,2021-10-06,20.010053830306365
4,2021-10-07,19.987673102416444
5,2021-10-08,19.992038069096548
6,2021-10-11,19.986179707391315
7,2021-10-12,19.98165330838411
8,2021-10-13,19.993296443481334
9,2021-10-14,19.975657912411332
10,2021-10-15,19.989742823918743
11,2021-10-18,19.961185488419822
12,2021-10-19,19.98958510933271
13,2021-10-20,19.964650018646186
14,2021-10-21,19.962794773476944
15,2021-10-22,20.051035730985586
16,2021-10-25,20.096450988722616
17,2021-10-26,20.120136770175662
18,2021-10-27,20.13778207081338
19,2021-10-28,20.092881299650426
20,2021-10-29,20.13890132710956
